"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"11",0.999997339443458,0.00222440864376174,-0.000305610672734206,6.59432261687042e-05,0.000458026592440486,8.73563818406357e-05,-2.073252544736e-05,-7.75970724509117e-05,-0.000226367026442317,-6.60100332872463e-06,-3.36967302910253e-06,7.30603511911454e-06,2.85407380468252e-06,-1.49121374734378e-06,-5.07424781311387e-06,2.51991241802339e-07,-9.49690160407049e-07,3.60524449861e-06,-1.18118773292521e-06,-2.54535359452742e-06,-7.07064883263549e-08,7.27472664971882e-07,1.57451156288147e-06,9.89045044985205e-07,-3.15805049524737e-07,1.03097096137506e-06,7.50615569258416e-06,-4.64450825403507e-06,1.56407609859304e-06,-1.16129836612182e-06,-2.14252076899998e-08,5.79469966140232e-08,7.53288812640904e-09
"12",-0.00154100838692709,0.622381748004715,-0.0719757253712704,0.0558169769358639,0.317133758854744,-0.01283017392235,0.00548060939827971,0.0206011769257288,0.0546800679793794,-0.0013075501103924,0.000146712105082724,0.00301723645073964,-0.000225415139470202,-0.000436636390888107,0.000555597123208523,0.00016644126940022,-0.00094035796507743,-7.30898081438274e-05,-0.00121484088805583,0.00122473555022243,6.80562632771215e-05,-0.000104325919054595,-0.000170220699292946,-0.000252459416756922,0.00131593788683793,8.51768425671108e-05,0.000692084801863507,0.00132348435982108,0.00318022950638424,-0.707145408772071,-0.000190566512203333,-2.18567437410321e-06,0.00869597654030154
"13",-1.38877685130246e-05,0.00338757398545461,-0.000388678870191638,3.65578836308771e-05,0.00214309056361399,-6.01047161920749e-05,-0.000139603275355776,-0.000156583636661895,-0.00100378603945228,0.000705794506307989,0.000520369850307557,0.000262521376677193,0.000705935186458972,0.00150365989503592,-0.000987096860296436,-0.000324674246093112,1.50622126255579e-05,0.0112230367249056,-0.000519075782489467,6.29817676807615e-05,-0.000140985442126993,0.000871499720638416,0.000794361444665617,0.000724890617123315,-0.000272672970324563,-0.00117515340130702,0.0601505221284184,-0.995864011607369,-0.0669469078850447,0.00179328976422371,6.77182426207107e-05,-0.000318503970414994,-5.47701245919442e-06
"14",0.000414794934466086,-0.0729463903079171,0.0102371957536566,-0.00852654364131282,-0.0342743385684227,0.0554408428530562,0.0192141081355595,0.341075233308875,0.933715363464169,-0.0364142082047585,-0.000736854799341295,-0.0138189303080675,0.00760300119881929,0.00225841604259444,-0.00228334523173028,0.00439604750788413,-0.00141213692615216,0.00915521879508664,-0.00321575919429786,-0.00364980854270882,0.00010556620376797,-0.0020653300129137,0.000795998343917214,-0.00037740410004561,-0.000963901694138416,0.000286257500478397,0.00226809940644964,-0.00109735059010816,-0.0001465132442054,-8.59807725299686e-06,3.14570811653887e-06,4.86548832939716e-05,-5.94824910737277e-06
"15",-1.07238491727107e-07,3.0008099387487e-05,-6.80096918100558e-07,3.84864773243239e-05,-3.75088579567688e-05,-0.000229744505856455,-5.64301064333048e-05,0.000102393337913938,1.94802512037758e-05,0.00280039375364088,-0.00777513395355524,-9.07480287908224e-05,-0.000151799902048117,3.20650904695439e-05,-6.77493854556959e-06,1.2640620638404e-05,7.54044372510972e-06,0.00015153645737533,-2.02639052441311e-05,-5.23978420871521e-05,-0.00090511521342717,6.22215017964866e-05,0.00648765443664381,-6.66537851827543e-05,1.03976236744986e-05,-0.00045289365754852,0.00116244293437826,-0.00029088573117531,0.000695163338405825,4.20434944038137e-05,-0.000390001156252299,0.99994035079622,0.00238226584490447
"16",0.000323087662616011,-0.203091785768863,0.194803205829771,0.917412268223439,0.28082521155072,-0.00969759555727719,-0.00786882837976769,0.00309632380363921,0.000133215155640184,-0.00428303467847119,0.00119957121885213,0.00102512677629714,0.000338170787798316,0.000102291814028028,6.43910570424308e-05,-0.000471654013810827,-0.000330418028848698,0.000384054917794563,0.000153395411491039,-0.000170892572040225,-2.13043679260637e-06,0.000188493662552318,7.77105209501662e-05,-0.000119770587682842,-0.000133359096552465,-7.66683285139079e-05,0.000494542181860888,-8.26564328281183e-05,-0.000195230498634818,9.23412933542612e-06,-0.0104801119475268,-5.2511294783546e-06,3.5726040730719e-06
"17",-1.23518865328234e-05,0.0158207998239765,0.00531688851652682,0.0181762561352884,-0.0334601909902615,0.0233673754919831,0.233674873006589,-0.911356713667297,0.329298217841847,0.0631396521233811,0.0109715145466912,-0.000191369577394383,-7.31424852964214e-05,0.00173084857809933,-0.000645602778599987,0.000142114483210077,0.000657814208494549,-0.000425116375204924,0.000632371392988452,-0.000305458457173195,-0.000710350260414083,0.000322068378630104,-0.000222592017064063,-7.66119224556531e-05,0.000409478649494543,0.000238622155345403,-0.000586577209926197,-0.000194443355172162,-0.000523346901555058,-1.00979020212043e-05,1.3158530232946e-05,1.33651478244657e-05,-1.46425318356693e-06
"18",5.3256443453913e-06,-0.00205444950982204,0.000836006238648457,0.00133711405829137,0.00159277192844077,2.42314973059771e-05,0.302789171411819,0.0668839578634444,-0.0334774151210801,0.00818156050367691,0.00193146849932672,0.00343502563975469,0.00085642924770686,0.229408849298537,-0.575833692826175,0.481586948973996,-0.40130274985713,-0.00260962577312183,0.263256213077381,0.121236551256981,-0.00952595616288879,0.189992369272043,-0.00321928442279977,0.00237484875064275,-0.0722928869792183,0.00266604985556436,-0.000893946638233618,0.000796640491144553,-0.00128440913766629,0.000274974592481651,-4.75787133723346e-06,5.97124155102992e-06,6.83599389701463e-06
"19",1.15393951120503e-05,-0.00275028778121854,0.000979943594402239,0.00119689262551231,0.00191605669051357,3.86016868594398e-05,0.303187398157807,0.067247232462331,-0.0300252508067705,0.00793213021450034,0.00192806251709664,0.00413330243560577,0.000830995288987216,0.119501468646723,-0.123840155507192,-0.121091159228009,0.272880310758925,-0.00478559297706187,-0.102827241143406,0.539785878735027,-0.025770379153562,-0.524684895949747,0.00674654481404344,-0.00907124581336147,-0.453604331197808,0.0017393185310699,-0.000817242640805939,-3.10530002310255e-05,0.000118922721524252,0.000204946792555754,5.7094388816514e-05,-2.76387735506141e-06,8.32661704793447e-06
"20",1.24512221691227e-05,-0.00308916747458848,0.00105748068813599,0.00119671628468506,0.00170718180850405,-0.000152872119832425,0.306231650365702,0.0691566841333629,-0.0293089657854109,0.00783775182286462,0.00202772552641872,0.00349055467471564,0.000814568818846911,0.119791763345545,-0.0923568546354539,-0.10825022990401,0.217644783833812,0.00251552981181502,0.0781942813749607,0.234706616281575,-0.0136464756452245,-0.140797600252627,-0.00334014720710594,0.0175605199711946,0.858443314480659,-0.00737801646202271,0.000395304462486154,1.38467997569808e-05,-0.000513754030786437,0.00157810847165188,0.000119689715229584,2.06764957835704e-05,2.29565168976864e-05
"21",1.16680845273735e-05,-0.00326580975529521,0.0012808829674765,0.000944381838315253,0.00139732220576499,0.000364707502264351,0.317635166653907,0.0715496766702572,-0.0305466449778227,0.00645480960892531,6.91601289400749e-05,0.00340484507843815,-2.58631721226788e-05,-0.063747473112487,-0.082254266164201,-0.192478861068027,0.476153438367882,0.00981472636278213,0.630162284896849,-0.416547491925136,0.00655838866275255,0.104609057477568,-0.000390851539035567,-0.0108210625950602,-0.191205698317699,0.000133116633790882,-4.28964023302021e-05,-0.000198082779035119,0.00160192796448896,-0.00299291540626752,0.00013153605552849,-1.35386633044567e-05,-7.23398147017737e-05
"22",4.00104003788513e-06,-0.00183346196482778,0.00071646294866548,0.00149523826598695,0.00160236562460972,-0.000387332771971424,0.304513112124098,0.0655670383758895,-0.0364511627862313,0.00751463023892141,0.00141090908897197,0.00338440783962594,0.000929028932085455,0.16030755642156,-0.167951110329078,0.139424185252837,0.034112045794943,0.00135455630918129,-0.521166955561222,-0.65726084427753,0.0294112582014225,-0.347735500486701,0.00203023683552328,0.033458434667689,0.0231552954924872,-0.00116974543150448,-0.00072613420170942,0.000293660141264257,-0.000406074232610768,0.000205290559464009,0.000133877949807362,-1.41920776843815e-05,5.22840574329269e-06
"23",1.44676730453515e-05,-0.00471028772036345,0.000578984355765917,0.00185075974068028,-0.000751503680331552,0.000737211035824148,0.329312777217331,0.0713939614357754,-0.0318504794056349,0.00522936587621621,-0.0018968286178698,0.000225722244574423,-0.000927903379095369,-0.912538264046668,-0.0142000496827717,0.132206969885553,-0.143810891839245,-0.000635690308742648,-0.0630905847840463,0.0533432990160606,-0.0040851473003391,-0.0704554116942478,0.000178112709507565,0.0369331022809838,0.0333590571849435,-0.000211713764051048,0.000571986369740182,-0.00160110041916467,0.00252241748974715,-0.0012050094509723,-4.29750900403021e-05,1.1452790481822e-05,1.272005386977e-05
"24",1.19649501357668e-05,-0.00315312835287077,0.000737721119043551,0.000973816170087615,0.00157662960409054,0.000110911071970312,0.312422317466338,0.0695603994339066,-0.030750945461103,0.00831426164533228,0.00230444567045405,0.00355836944706444,0.00101014986367225,0.041084497194709,0.037150130533342,-0.145240129594747,0.0987816291486113,-0.0122293137558145,-0.331035879437629,0.0897040405328382,0.0125150187036761,0.498591001599897,-0.00512340662950223,-0.701536540988177,-0.0612491288192798,0.0110883663862605,-0.000288321886424096,2.94405158852106e-06,-5.70689452753632e-05,0.00063150352517834,-3.65236187650273e-05,-2.10082726716427e-05,5.83306793045439e-06
"25",1.47823941123846e-05,-0.00324513621446022,0.000712103912761871,0.00100021866284577,0.00200324658929269,8.27681833780253e-05,0.286218752186703,0.0630273621004201,-0.0296556677267012,0.00696379070035487,0.000801345138655584,0.000132885510394294,-0.00183748531643831,0.171128616037676,0.738449461176652,0.556507070155572,0.0112005921555974,0.00714101270849942,0.146335757597476,0.0284623069313309,-0.00814144127025975,-0.0665573815417266,-0.000879236212989668,-0.0408572660998495,-0.0166887334362018,0.00357272811502683,0.000306035417370644,-0.000563478759343463,-0.00262944434611787,0.000165367721025956,9.21856357135906e-05,-4.46188613577398e-06,2.62233103135608e-06
"26",1.04279823223427e-05,-0.00281673867402403,0.000967798524971344,0.00105597139680194,0.00172706755065979,-0.000153981258465338,0.3065168414222,0.0684793208489649,-0.0293619001284397,0.00837699033748732,0.00280215875501615,0.00359565460712896,-0.000689007972207631,0.0925282949566611,0.0986564329358213,-0.150982069611168,0.0839666492941847,-0.0106823594952395,-0.278508772883108,0.109785385735976,0.020445155309954,0.500844594635178,0.00374472883487523,0.708586120443156,-0.0952952632022036,-0.00778730080596125,0.00122637972015833,0.00119928945319207,-0.000495901087809486,0.000424110270453052,3.58969608797649e-05,1.71564936048349e-05,1.48512726326349e-05
"27",1.19871016870356e-05,-0.00293789053941495,0.000904602629864925,0.000531350797730277,0.00143782699374354,0.000575698878371493,0.300577173161942,0.0669718192870473,-0.0287317662360348,0.010184958452339,0.0045455762787079,0.00503514041209355,-0.00108194814797666,0.129015957934859,0.229973897739344,-0.560418029363173,-0.671970712205712,0.00804702288897705,0.178595329618881,-0.0900975077180053,-0.00848605892937828,-0.165553724618759,5.84789530889094e-05,-0.0284493481298391,-0.0256791174522181,-0.00123324172336148,0.00173082870488637,0.000136028960997744,-0.00113154003744987,0.000443114366268274,5.52219512911254e-05,2.41436608655171e-05,4.32405112315141e-06
"28",0.000504202315357894,-0.388105172639377,0.046290488835577,-0.351719470764945,0.84092957631251,0.110707345318783,0.00265919630673604,-0.0385361815268841,0.00402338924701466,0.0126336362509916,-0.003057674471432,-0.0492101056481454,0.00186941021476588,-0.00131618812515289,-0.0009398039867883,0.000108425973885836,-0.000333587887156924,-0.000288794723419872,-0.000322755713223105,-0.000387859279862505,-3.39457685204742e-05,-0.0001027174675174,0.000449458710344505,0.000123463979235346,6.81164630113921e-05,0.000189780498209716,0.000110829978769059,0.000427638603536682,0.000359812930215603,4.18886147769335e-05,-5.78559490796456e-06,1.9826481487275e-05,-1.34584370994394e-06
"29",-1.0813718082787e-05,0.00116097228529565,-0.000516011279221192,-8.25477820477654e-05,-0.000180258396473557,0.00356427185693652,-0.000372822620617077,-0.00138807472207889,-0.00218613947742568,0.000651010377403347,-0.000634121352188,-0.000476403558480122,0.00134001439353059,0.000321578207412781,-0.00154599389009694,0.00135029747262385,0.00108356867628569,0.022392875922766,-0.000621344690648514,0.000159612684213168,-0.00095395649592153,-0.00030301553888241,0.0030545788984749,-0.00123488822042835,-0.000792089030553892,-0.010623538785665,0.997479108459532,0.0620636532638179,-0.0228598236015515,0.00169009883535022,-0.000109480727070768,-0.00116056903172649,7.4763575888455e-05
"30",5.96142298820056e-06,-0.00237425813929202,-0.000174733178078762,-0.00304155838046559,0.00394878065814336,0.00318279206562522,0.0025500107606733,-0.0046101677128113,0.000465284935906559,-0.186455073414894,0.6137608978379,0.00522176045697028,-0.721403136766997,-0.000876678580945243,-0.00213182181345808,0.000378759743135555,0.00348917587237491,0.00885995763628127,-0.00678681135849973,-0.00957435180283346,-0.257307091387281,0.00541465083116463,-0.0385040816692581,0.00105847774233147,-0.000774156443040145,-0.00557230722823641,0.0010864310527029,-0.00012404397339475,-0.000175738920512511,1.67152490027354e-05,-2.10323490903074e-05,0.00519810822374361,1.54563455250838e-06
"31",1.8681979215824e-06,-0.000490918631101058,7.52613472871951e-05,-0.000571800871601148,0.000617170648871789,0.0039033869675513,0.000638822238242665,-0.00170467040179535,-0.000606068146205474,-0.0453360868220706,0.13043450257303,0.000919961861743685,0.0161049022304651,-0.000952464659357179,0.000993759985742715,-0.000384994899847356,-0.00113873270799068,-0.00483110161582575,0.00840807339733591,0.0168403190115081,0.431564995793305,-0.0144263974962425,-0.890619161134616,0.00219648238585234,-0.00411603564235719,-0.0229165483666036,0.00315010247521337,-0.00064157760165256,0.000936077872224097,1.01684206618377e-05,-4.20582874908871e-05,0.00730191402938781,2.7456614615596e-06
"32",9.74589832589754e-07,-0.000497480382564179,0.000138838848875489,-0.000677654050957982,0.000769330706292459,0.000728725067584928,0.000611333469166232,-0.00162623949612069,0.00036736920411567,-0.0396264050424324,0.135561789045515,0.00167714236027931,-0.206199791196308,-0.00104617542507417,1.09325499916105e-05,0.00311674015290744,-0.0066091356110236,0.00868537924664914,0.0220230335322301,0.0311982983964057,0.862809631513001,-0.0175253100704903,0.437104444661279,-0.00898126876191616,0.00457810197303108,0.00502384422720822,-0.000236149157517739,5.63865753757449e-05,0.00162821542845615,1.17900065436146e-05,3.46873891077589e-05,-0.000917932952402073,4.69517936800336e-07
"33",-0.00153967620134506,0.622542212297566,-0.0719640464451275,0.0558352072987586,0.31715017458774,-0.0128723417962223,0.00570200074661099,0.0206335634376986,0.0546953933311638,-0.001569986348837,-2.52361193601791e-06,0.00296608053373091,-0.000248709866546494,-0.00294658661534648,0.000280652883849255,5.17443258327665e-05,0.000700905825584209,0.000118307574019412,0.00156694777684506,-0.00108213094115717,0.000111184337492664,8.55731921521821e-05,-0.000177493165599251,-5.20359641036286e-05,-0.00106893397104031,0.000259639204038228,-0.00208127033178369,0.00426369469386361,-0.00519514889234807,0.707010838043589,0.000208031283416387,-3.54732193429741e-05,0.00181714809075139
